  id   |     name      |           permisoemb           | estado 
  7403 | BEAU-500026-9 | 25001EC01061661H               |    300
  7391 | MRKU-425062-9 | 25001EC03009899B               |    300
  7390 | MRSU-479347-0 | 25001EC03009899B               |    300
  7386 | MRSU-319738-0 | 25001EC03009899B               |    300
  7385 | MRSU-425210-0 | 25001EC03009899B               |    300
  7412 | FANU-139639-8 | 25001PE01000349Z               |    300
  7413 | ZCSU-791387-1 | 25001EC01061309G               |    300
  7447 | TGHU-520978-9 | 25001EC01062548M               |      0
  7448 | EITU-166180-0 | 25001EC01063660X               |      0
  7449 | TXGU-613927-0 | 25001EC01063660X               |      0
  7433 | OOCU-748628-2 | 25001EC01063059K               |    300
  7431 | OOCU-699585-5 | 25001EC01063059K               |    300
  7432 | CSNU-848120-0 | 25001EC01063059K               |    300
  7435 | TIIU-572378-0 | 25001EC01063059K               |    300
  7262 | FFAU-214263-0 | 25001EC01058102D               |      0
  7264 | BMOU-668791-4 | 25001EC01058102D               |      0
  7283 | BMOU-140308-6 | 25001EC01059107J               |    300
  7273 | HAMU-161665-4 | 25001EC01057697V               |    300
  7294 | UACU-574303-2 | 25001PER1000548F               |    300
  7263 | ONEU-271813-8 | 25001EC01057719Z               |    300
  7268 | HLBU-104025-5 | 25001ES41000039T               |    200
  6933 | PIDU-408819-0 | 25001EC01052509X               |    300
  7295 | HLBU-347344-4 | 25001EC02000337B               |    300
  7290 | PCIU-868567-3 | 25001EC01057901J               |    300
  7289 | BMOU-438374-3 | 25001EC01057901J               |    300
  7291 | GLDU-906425-0 | 25001EC01057901J               |    300
  7267 | TCNU-574985-1 | 25001EC01056674P               |    200
  7292 | PCIU-910176-9 | 25001EC01057901J               |    300
  7261 | TRHU-424960-2 | 25001EC01056674P               |    300
  7293 | PCIU-936710-5 | 25001EC01057901J               |    300
  7299 | MSDU-447521-5 | 25001EC03009554M               |    300
  7298 | MSCU-471008-0 | 25001EC03009554M               |    300
  7297 | MSBU-409899-0 | 25001EC03009554M               |    300
  7270 | ZCSU-787123-0 | 25001EC01058936S               |    300
  7272 | DRYU-607653-6 | 25001EC01059013F               |    300
  7271 | TRHU-558959-3 | 25001EC01059013F               |    300
  7269 | HPCU-468360-0 | 25001EC01058458R               |    300
  7303 | MSMU-261648-1 | 25001EC03009523X               |    300
  7300 | FCIU-532760-8 | 25001EC01059474Z               |    300
  7301 | CMAU-173653-6 | 25001EC01059474Z               |    300
  7302 | TCKU-106479-9 | 25001EC01059474Z               |    300
  7296 | TCKU-757132-1 | 25001EC01000533W               |    300
  7265 | BSIU-939709-3 | 25001EC01057905N               |    300
  7276 | FANU-144790-0 | 25001EC01058179R               |    300
  7275 | HAMU-222769-9 | 25001EC01058179R               |    300
  7274 | GCXU-595148-0 | 25001EC01058179R               |    300
  7371 | MEDU-522472-6 | 25001EC03009654N               |    300
  7280 | MRKU-042957-6 | 25001PER1000532V               |    300
  7277 | FANU-379553-0 | 25001EC01057697V               |    300
  7279 | HLBU-164076-9 | 25001EC01057697V               |    300
  7278 | HAMU-289744-8 | 25001EC01057697V               |    300
  7284 | UACU-854863-6 | 25001EC01059107J               |    300
  7286 | MSDU-696490-9 | 25001EC01056151F               |    300
  7285 | TGBU-991637-1 | 25001EC01056151F               |    300
  7281 | HAMU-275575-7 | 25001EC03009419M               |    300
  7282 | CAIU-863315-7 | 25001EC03009419M               |    300
  7288 | FCIU-904149-0 | 25001EC01058839U               |    300
  7508 | SUDU-790810-7 | 25001EC01065366N               |      0
  7287 | MSNU-515036-4 | 25001EC01056151F               |    300
  7509 | TGHU-258241-7 | 25001EC01065366N               |      0
  7496 | TCNU-781330-6 | 25001EC01063935N               |    300
  7494 | MEDU-724051-5 | 25001EC01063935N               |    300
  7307 | UACU-845565-7 | 25001EC01059274Y               |    300
  7311 | MRKU-947690-1 | 25001EC01059151X               |    300
  7493 | APHU-734667-1 | 25001EC01064495P               |    300
  7495 | CMAU-843202-6 | 25001EC01064056X               |    300
  7306 | MEDU-571584-3 | 25001EC03009523X               |    300
  7305 | MSBU-131709-7 | 25001EC03009523X               |    300
  7304 | TTNU-111421-7 | 25001EC03009523X               |    300
  7308 | CAIU-380224-9 | 25001EC01059474Z               |    300
  7309 | TCLU-371545-4 | 25001EC01059474Z               |    300
  7497 | TCKU-755062-7 | 25001EC01064056X               |    300
  7310 | HAMU-288422-4 | 25001EC01059687W               |    300
  7315 | MRSU-539605-6 | 25001EC01058584R               |    300
  7519 | GCXU-256167-8 | 25001EC03010629H               |    300
  7373 | TCLU-484898-1 | 25001PE01000335L               |    300
  7375 | TCKU-340536-4 | 25001EC03009654N               |    300
  7374 | MSNU-187835-1 | 25001EC03009654N               |    300
  7372 | MSDU-132283-0 | 25001EC03009654N               |    300
  7392 | MRKU-092697-3 | 25001PER1000559H               |    300
  7396 | TEMU-153276-5 | 25001PER1000560W               |    300
  7393 | MRKU-100303-4 | 25001PER1000560W               |    300
  7395 | EITU-928634-7 | 25001EC01061351D               |    300
  7394 | EGSU-123921-2 | 25001EC01061351D               |    300
  7404 | CXDU-108444-0 | 25001EC01060996R               |    300
  7450 | TCKU-612515-6 | 25001EC01063660X               |      0
  7462 | TIIU-684474-4 | 25001EC01063842K               |      0
  7464 | EITU-128015-2 | 25001EC01063842K               |    200
  7463 | TGBU-693173-1 | 25001EC01063842K               |    200
  7530 | MRKU-015713-8 | 25001EC01066378R               |    200
  7513 | FFAU-737768-4 | 25001EC03010503V               |    300
 28007 | MSDU-146928-7 | 25001EC03013312W               |      0
  7527 | ONEU-575015-4 | 25001EC01065884S               |    200
 27753 | MEDU-601218-8 | 25001EC01072066X               |    300
 27752 | MEDU-387693-6 | 25001EC01072066X               |    300
 27751 | MSBU-186836-1 | 25001EC01072066X               |    300
 27750 | MSDU-115473-6 | 25001EC01072066X               |    300
 27749 | TEMU-005642-7 | 25001EC01072066X               |    300
 27769 | BMOU-495934-0 | 25001EC01074021B               |    300
  7520 | BMOU-140430-7 | 25001PER1000562B               |    200
 27772 | SEGU-537458-0 | 25001EC01075330F               |    300
 27778 | MSCU-520103-0 | 25001EC01075308K               |    300
  7531 | MRKU-066388-2 | 25001EC01066378R               |    200
 27782 | MSNU-227281-5 | 25001EC01075883S               |    300
 27784 | TEMU-202938-0 | 25001EC01075883S               |    300
 27789 | PCIU-180127-8 | 25001EC03012168H               |    300
 27787 | PCIU-103867-5 | 25001EC03012168H               |    300
 27818 | TEMU-099945-7 | 25001EC01076628Z               |    300
 27819 | TRHU-294073-9 | 25001EC01076628Z               |    300
 27805 | NIDU-230763-5 | 25001EC03012348H               |    300
 27804 | TLLU-243805-5 | 25001EC03012348H               |    300
 27809 | CAIU-292663-0 | 25001EC03012348H               |    300
 27807 | UETU-283902-7 | 25001EC03012348H               |    300
 27813 | DAYU-216199-6 | 25001EC03012348H               |    300
 27810 | UETU-222343-2 | 25001EC03012348H               |    300
 27808 | FCIU-656080-4 | 25001EC03012348H               |    300
 27806 | TEMU-147210-0 | 25001EC03012348H               |    300
 27814 | HLBU-102247-8 | 25001EC03012348H               |    300
 28008 | FANU-161397-6 | 25001EC01081206E               |      0
 27758 | MRKU-952774-2 | 25001EC03011886N               |    300
 27757 | TRHU-356143-1 | 25001EC03011886N               |    300
 27756 | MRKU-804291-6 | 25001EC03011886N               |    300
 27755 | CAIU-628206-9 | 25001EC03011886N               |    300
 27754 | MRKU-909011-7 | 25001EC03011886N               |    300
 27765 | HLXU-127207-3 | 25001EC01074128J               |    300
 27776 | CSLU-600850-5 | 25001EC01074610F               |    300
 27773 | OOCU-861968-8 | 25001EC01074610F               |    300
 27774 | MSNU-749514-9 | 25001EC01073949T               |    300
 27775 | MSMU-425534-6 | 25001EC01073949T               |    300
 27779 | MRKU-630890-4 | 25001EC01074822K               |    300
 27796 | HLXU-840329-9 | 25001EC01075278Z               |    300
 27794 | FANU-140124-1 | 25001EC01075278Z               |    300
 27795 | HLBU-284479-3 | 25001EC01075278Z               |    300
 27797 | PCIU-937240-0 | 25001EC01075278Z               |    300
 27790 | BEAU-215886-2 | 25001PE01000411G               |    300
 27799 | ZCSU-704186-6 | 25001EC01075285Y               |    300
 27788 | PCIU-140530-1 | 25001EC03012168H               |    300
 27822 | CAIU-312547-2 | 25001EC01076628Z               |    300
 27820 | TCLU-742373-8 | 25001EC01076628Z               |    300
 27821 | CMAU-124324-7 | 25001EC01076628Z               |    300
 27825 | HLBU-127070-4 | 25001PER1000694H               |    300
 27841 | MRKU-060866-9 | 25001PER1000693G               |    300
 27811 | BMOU-137131-1 | 25001EC03012348H               |    300
 27832 | HLBU-289556-9 | 25001EC03012498N               |    300
 27833 | HLBU-194142-2 | 25001EC03012498N               |    300
 27828 | BEAU-472968-3 | 25001EC03012498N               |    300
 27829 | HAMU-174576-0 | 25001EC03012498N               |    300
 27827 | HAMU-156981-9 | 25001EC03012498N               |    300
 27831 | FANU-142631-6 | 25001EC03012498N               |    300
 27843 | SLSU-806752-6 | 25001EC03012498N               |    300
 27845 | EISU-856686-4 | 25001EC01076928T               |    300
 27859 | HLBU-386723-7 | 25001EC03012573H               |    300
 27858 | TEMU-184901-9 | 25001EC03012573H               |    300
 27857 | HLBU-363269-6 | 25001EC03012573H               |    300
 27856 | GCXU-247338-7 | 25001EC03012573H               |    300
 27854 | UACU-383885-9 | 25001EC03012573H               |    300
 27853 | TEMU-484802-1 | 25001EC03012573H               |    300
 27852 | HLBU-374346-8 | 25001EC03012573H               |    300
 27860 | CMAU-588887-7 | 25001EC01076686U               |    300
 27861 | CMAU-479657-0 | 25001EC01076686U               |    300
 28009 | HLBU-339279-0 | 25001EC01081206E               |      0
 28010 | FANU-146525-1 | 25001EC01081206E               |      0
 27759 | HLBU-113831-8 | 25001PER1000675G               |    300
 27768 | HLBU-310403-0 | 25001EC01074021B               |    300
 27771 | SEKU-450938-7 | 25001EC01075330F               |    300
 17540 | BEAU-578719-6 | 25001EC01065941M               |    200
 17537 | MRSU-729959-0 | 25001EC01067269R               |    200
 17539 | TLLU-213616-3 | 25001EC01066736P               |    200
 17547 | MRKU-988386-7 | 25001EC01067417M               |    200
 17538 | MSKU-863022-8 | 25001EC01067269R               |    200
 17549 | HASU-101630-6 | 25001EC01067417M               |    200
 17542 | CSNU-775417-3 | 25001EC01065941M               |    200
 17548 | MRKU-902215-4 | 25001EC01067417M               |    200
 17546 | MRKU-873429-9 | 25001EC01067417M               |    200
 17545 | MRKU-738896-7 | 25001EC01067417M               |    200
 17543 | FFAU-319944-0 | 25001EC01065941M               |    200
 17544 | CAIU-684468-0 | 25001PER1000607B               |    200
 17550 | TIIU-238405-0 | 25001EC01065933N               |    200
 17541 | CSNU-834117-4 | 25001EC01065941M               |    200
 17551 | EGSU-638381-3 | 25001EC01067549S               |    200
 17552 | GAOU-699099-8 | 25001EC01067549S               |    200
 17556 | MEDU-780313-6 | 25001EC01067127K               |    200
 17555 | TCLU-491727-5 | 25001EC01067127K               |    200
 17554 | MSMU-725673-1 | 25001EC01067127K               |    200
 17553 | CMAU-622286-4 | 25001EC01067103E               |    200
 17557 | TRHU-589362-5 | 25001EC01067077Y               |    200
 17559 | MSDU-620729-5 | 25001EC01067127K               |    200
 17560 | 0             | 25001EC01067061H               |    200
 17558 | TCKU-712859-2 | 25001EC01067077Y               |    200
 17561 | TCNU-321700-0 | 25001PE01000602T               |      0
 17562 | MSDU-773296-0 | 25001EC01067923Y               |      0
 17563 | DRYU-940493-7 | 25001EC01067923Y               |      0
 17564 | MSBU-818304-5 | 25001EC01067923Y               |      0
 17565 | TCLU-162767-3 | 25001EC01067924P               |      0
 17570 | TCLU-629737-9 | 25001EC01068033H               |    300
 17569 | TCNU-627666-6 | 25001EC01068033H               |    300
 17568 | MRKU-806049-0 | 25001EC03010912C               |    200
 17566 | HASU-113909-1 | 25001EC03010912C               |    200
 17567 | MSKU-526657-6 | 25001EC03010912C               |    200
 17572 | HASU-114667-6 | 25001EC03010994M               |      0
 17575 | TCNU-303911-0 | 25001EC01067712K               |      0
 27780 | AXIU-847493-3 | 25001EC01075883S               |    300
 27781 | MSDU-138663-9 | 25001EC01075883S               |    300
 27783 | TGBU-397872-0 | 25001EC01075883S               |    300
 17577 | ZCSU-691289-1 | 25001EC01067760N               |      0
 17578 | MRKU-873252-6 | 25001EC03010994M               |      0
 17579 | MRKU-854452-9 | 25001EC03010994M               |      0
 17582 | GAOU-605252-7 | 25001EC01067085N               |      0
 17587 | TCNU-152902-0 | 25001EC03010948L               |      0
 17588 | MRKU-640643-3 | 25001EC03010948L               |      0
 17590 | MRSU-441893-1 | 25001EC03010948L               |      0
 17591 | HMMU-690964-5 | 25001EC01067085N               |      0
 17592 | OOCU-078961-0 | 25001EC01068218M               |      0
 17593 | HASU-423867-3 | 25001EC03010948L               |      0
 28020 | TTNU-439164-2 | 25001EC01081633X               |      0
 17583 | MRKU-416786-0 | 25001EC01067740L               |    200
 17585 | CSNU-740411-2 | 25001EC01068219N               |    300
 17597 | OOLU-034105-1 | 25001EC01068670Y               |    300
 17581 | GLDU-965826-7 | 25001EC01068229Y               |    200
 17574 | FTAU-126365-5 | 25001EC01068229Y               |    200
 17589 | MRKU-361025-3 | 25001EC01067740L               |    300
 17586 | SUDU-692085-4 | 25001EC01067740L               |    300
 17584 | MSKU-977969-0 | 25001EC01067740L               |    300
 17596 | ZCSU-686029-4 | 25001EC01068230G               |    300
 17573 | MSDU-116614-6 | 25001EC01068229Y               |    200
 17580 | MSNU-361656-1 | 25001EC01068229Y               |    200
 17599 | CXDU-159960-9 | 25001PE01000388T               |    300
 17600 | EITU-935613-0 | 25001EC01069063L               |    300
 17571 | CAAU-959227-6 | 25001EC01068701J               |    300
 17576 | BSIU-954105-0 | 25001EC01068695V               |    300
 17602 | MEDU-546151-7 | 25001EC01068296S               |    300
 27761 | MSDU-844136-3 | 25001EC02000437C               |    300
 27760 | TCLU-214568-1 | 25001EC02000437C               |    300
 27767 | HLXU-816618-1 | 25001EC01074021B               |    300
 17607 | EGHU-318368-0 | 25001EC01068920M               |      0
 17609 | EGHU-327901-5 | 25001EC01068920M               |      0
 27766 | HLXU-533772-1 | 25001PER1000680C               |    300
 17611 | DRYU-265903-1 | 25001EC01068920M               |      0
 17601 | MRKU-381451-3 | 25001EC01068707P               |    300
 17605 | CLKU-501095-6 | 25001EC01069173N               |    300
 17606 | SEGU-604726-2 | 25001EC01069173N               |    300
 17612 | EGSU-357486-3 | 25001EC01068920M               |    200
 17608 | EGHU-362757-4 | 25001EC01068920M               |    200
 17610 | EITU-052433-6 | 25001EC01068920M               |    200
 17604 | ZCSU-660329-6 | 25001EC030111999K              |    300
 17603 | ZCSU-662666-6 | 25001EC030111999K              |    300
 17595 | MRKU-225456-4 | 25001PER1000617C               |    300
 17594 | CAAU-827265-8 | 25001PER1000616B               |    300
 28021 | MRKU-066843-6 | 25001EC01081688S               |      0
 27983 | TCLU-181082-7 | 25001EC01081114C               |    300
 27764 | HLBU-137569-1 | 25001EC03012113U               |    300
 27762 | GLDU-977322-9 | 25001EC03012110R               |    300
 27763 | PCIU-115352-9 | 25001EC03012110R               |    300
 27777 | TGHU-084648-6 | 25001EC01075057L               |    300
 27770 | MSNU-549220-1 | 25001EC01074661L               |    300
 27798 | FFAU-553841-3 | 25001EC01075945R               |    300
 27786 | MVIU-002003-9 | 25001EC01075885U               |    300
 27785 | FFAU-514239-8 | 25001EC01075885U               |    300
 27803 | ONEU-566269-1 | 25001EC01075819R               |    300
  7548 | EGHU-982828-3 | 25001EC01066772P               |    300
  7547 | BSIU-950113-0 | 25001EC01066772P               |    300
  7549 | EMCU-998296-6 | 25001EC01066772P               |    300
  7539 | TRHU-601023-7 | 25001EC01066566Z               |    200
  7536 | APHU-700106-8 | 25001EC01066566Z               |    200
  7538 | SEKU-452332-2 | 25001EC01066566Z.              |    200
  7537 | BEAU-409634-8 | 25001EC01066566Z               |    200
  7535 | TCLU-648273-6 | 25001EC01066566Z               |    200
  7550 | FFAU-568461-3 | 25001EC01066820J               |    300
 27817 | TRHU-570480-3 | 25001EC01076664Z               |    300
 27816 | EMCU-167219-9 | 25001EC01076664Z               |    300
 27815 | GCXU-643813-1 | 25001EC01076664Z               |    300
 27824 | FANU-324171-2 | 25001EC01076222G               |    300
 27823 | HLXU-819992-4 | 25001EC01076222G               |    300
 27826 | TRHU-663454-7 | 25001EC01076924P               |    300
 27842 | NYKU-075552-0 | 25001EC01076296R               |    300
 27802 | CAIU-667402-8 | 25001EC03012348H               |    300
 27801 | BMOU-141454-2 | 25001EC03012348H               |    300
 27800 | DFSU-142295-6 | 25001EC03012348H               |    300
 27812 | UACU-388483-3 | 25001EC03012348H               |    300
 27844 | HLBU-113273-1 | 25001PER1000711U               |    300
 27835 | MSMU-893378-1 | 25001EC01076488U               |    300
 27839 | MSDU-543336-4 | 25001EC01076488U               |    300
 27837 | MSMU-460435-0 | 25001EC01076488U               |    300
 27838 | BMOU-680021-3 | 25001EC01076488U               |    300
 27836 | TIIU-401773-1 | 25001EC01076488U               |    300
 27834 | MSDU-771706-1 | 25001EC01076488U               |    500
 27851 | TLLU-256299-7 | 25001EC03012573H               |    300
 27850 | TEMU-165211-7 | 25001EC03012573H               |    300
 27849 | HLXU-124270-0 | 25001EC03012573H               |    300
 27848 | BMOU-144772-0 | 25001EC03012573H               |    300
 27847 | HLXU-128656-5 | 25001EC03012573H               |    300
  7561 | MSMU-247628-7 | 25001EC03010829J               |    300
  7560 | MEDU-677345-9 | 25001EC03010829J               |    300
  7559 | MSDU-133390-0 | 25001EC03010829J               |    300
  7540 | TCKU-472029-4 | 25001PER1000618D               |    300
  7541 | TGHU-081524-8 | 25001EC03010737H               |    300
  7542 | MSNU-309670-5 | 25001EC03010737H               |    300
  7544 | MSNU-106728-8 | 25001EC03010737H               |    300
  7543 | MSMU-162654-6 | 25001EC03010737H               |    300
  7546 | CAIU-684468-0 | 25001PER1000607B               |    300
  7545 | MEDU-255302-9 | 25001EC03010737H               |    300
  7557 | TIIU-238405-0 | 25001EC01065933N               |    200
  7553 | BEAU-578719-6 | 25001EC01065941M               |    300
  7556 | FFAU-319944-0 | 25001EC01065941M               |    300
  7554 | CSNU-834117-4 | 25001EC01065941M               |    300
  7555 | CSNU-775417-3 | 25001EC01065941M               |    300
  7562 | TLLU-213616-3 | 25001EC01066736P               |      0
  7552 | MSKU-863022-8 | 25001EC01067269R               |    300
  7564 | HASU-503206-0 | : 0                            |      0
  7565 | 0             | : 0                            |      0
  7563 | AXIU-847096-4 | 25001EC03010765X               |    300
  7558 | MSMU-167630-0 | 25001EC03010829J               |    300
  7567 | EGSU-638381-3 | 25001EC01067549S               |    300
  7568 | GAOU-699099-8 | 25001EC01067549S               |    300
  7566 | CMAU-622286-4 | 25001EC01067103E               |    200
  7573 | TCKU-712859-2 | 25001EC01067077Y               |    300
  7572 | TRHU-589362-5 | 25001EC01067077Y               |    300
  7570 | TCLU-491727-5 | 25001EC01067127K               |    300
  7571 | MEDU-780313-6 | 25001EC01067127K               |    300
  7569 | MSMU-725673-1 | 25001EC01067127K               |    300
 17598 | MEDU-573910-4 | 25001PE01000387S               |    300
 27624 | CAIU-682571-5 | 25001EC01069723Y               |    300
 27616 | TGBU-537931-4 | 25001EC01069699D               |    300
 27613 | MSMU-554119-6 | 25001EC01069595V               |    300
 27625 | TCNU-836512-4 | 25001EC01068911M               |    300
 27623 | MSDU-239346-3 | 25001EC01069239Z               |    300
 27622 | FBIU-049887-0 | 25001EC01069239Z               |    300
 27621 | GLDU-949232-4 | 25001EC01069239Z               |    300
 27620 | TEMU-546549-6 | 25001EC01069235M               |    300
 27619 | HLBU-123482-0 | 25001EC01069235M               |    300
 27618 | HLBU-118621-3 | 25001EC01069227N               |    300
 27617 | DRYU-217144-8 | 25001EC01069227N               |    300
 28013 | UACU-837208-5 | 25001EC01081155H               |      0
 27614 | MSKU-086276-2 | 25001EC01069699D               |    300
 27615 | TCNU-326996-1 | 25001EC01069699D               |    300
 27636 | CZZU-890092-6 | 25001EC01070065F               |      0
 27632 | TRHU-647433-0 | 25001EC01069701K               |    300
 27631 | FFAU-168520-5 | 25001EC01070039G               |    300
 27633 | CAAU-769100-6 | 25001EC01070054D               |    300
 27626 | MSKU-114155-0 | 25001EC01069094P               |    300
 27627 | EGSU-991341-3 | 25001EC03011229E               |    300
 27628 | EGSU-147236-9 | 25001EC03011229E               |    300
 27630 | TGBU-657503-4 | 25001EC03011229E               |    300
 27648 | BEAU-223378-1 | 25001ET01000131J               |      0
 27644 | HAMU-229605-1 | 25001EC01070053C               |    300
 27642 | HLBU-254647-0 | 25001EC01070053C               |    300
 27643 | FSCU-716355-0 | 25001EC01070053C               |    300
 27653 | HAMU-343208-6 | 25001EC01070053C               |      0
 27637 | JXLU-638568-2 | 25001EC01070066G               |    400
 27654 | HLBU-383898-5 | 25001EC01070704F               |      0
 27640 | UACU-851181-1 | 25001PER1000642A               |    200
 27645 | TEMU-105608-3 | 25001EC01069996D               |    200
 27639 | EGHU-914503-4 | 25001EC01070612D               |    300
 27638 | TEMU-622177-1 | 25001EC01070612D               |    300
 27635 | FCIU-803315-0 | 25001EC01070055E               |    300
 27634 | TCNU-607097-3 | 25001EC01070055E               |    400
 27652 | BMOU-161086-4 | 25001EC01068227M               |    300
 27650 | MSNU-178052-9 | 25001EC01068227M               |    300
 27651 | MSDU-113994-2 | 25001EC01068227M               |    300
 27649 | MSMU-217945-8 | 25001EC01068227M               |    300
 27647 | TEMU-207360-8 | 25001PER1000643B               |    300
 27646 | HAMU-256054-4 | 25001PE01000386R               |    300
 27656 | UACU-852896-4 | 25001EC01070057G               |    300
 27657 | UACU-832198-2 | 25001EC01070057G               |    300
 27664 | MSBU-321747-7 | 25001EC01071148X               |    300
 27665 | BEAU-405966-3 | 25001EC03011160V               |    200
 27663 | CAAU-628821-2 | 25001EC03011160V               |    300
 27662 | CMAU-598444-3 | 25001EC03011160V               |    300
 27661 | APHU-728938-1 | 25001EC03011160V               |    300
 27660 | TCNU-527558-3 | 25001EC03011160V               |    300
 27655 | HLBU-206509-4 | 25001EC01070608X               |    300
 27659 | HASU-479601-6 | 25001EC01071000S               |    300
 27629 | BEAU-502708-5 | 25001EC03011229E               |    300
 27641 | MSDU-436363-7 | 25001PER1000641W               |    300
 28014 | TRHU-700769-1 | 25001EC01081390X               |      0
 27658 | DFSU-119599-7 | 25001EC03011462D               |    300
 27667 | GESU-627706-5 | 25001EC03011160V               |    300
 27666 | BEAU-476422-0 | 25001EC03011160V               |    300
 27669 | PIDU-417016-3 | 25001EC01070464X               |    300
 27668 | PCIU-934711-4 | 25001EC01070464X               |    500
 27672 | TCKU-227735-6 | 25001ES41000049U               |    300
 27684 | TXGU-747171-5 | 25001EC01071520C               |      0
 27685 | TGBU-996566-9 | 25001EC01071520C               |      0
 27686 | GAOU-626486-6 | 25001EC01071520C               |      0
 27673 | GAOU-655819-8 | 25001EC01072090F               |    300
 27671 | TCLU-643363-9 | 25001EC01072091G               |    300
 27670 | ONEU-116748-9 | 25001EC01071969T               |    300
 27679 | TCNU-827176-6 | 25001EC01071888T               |    300
 27678 | GAOU-650066-3 | 25001EC01071970L               |    300
 27681 | TCLU-795195-1 | 25001EC01072117F               |    300
 27680 | TCNU-781442-6 | 25001EC01072117F               |    300
 27683 | MRKU-255659-0 | 25001EC01072096L               |    300
 27682 | MRSU-617029-5 | 25001EC01072145G               |    300
 27676 | PIDU-440798-0 | 25001EC03011621A               |    300
 27677 | PCIU-881873-4 | 25001EC03011621A               |    300
 27675 | PCIU-910880-3 | 25001EC03011621A               |    300
 27691 | DRYU-932157-6 | 25001EC03011692X               |    300
 27688 | PIDU-423819-7 | 25001EC03011692X               |    300
 27689 | PCIU-907423-6 | 25001EC03011692X               |    300
 27690 | PCIU-915741-2 | 25001EC03011692X               |    300
 27687 | TGBU-606328-0 | 25001EC01071845M               |    300
 27695 | EGSU-984451-8 | 25001EC01072241D               |    300
 27693 | EGHU-927093-0 | 25001EC01072241D               |    300
 27692 | TRHU-575912-8 | 25001EC01072241D               |    300
 27694 | EMCU-849950-5 | 25001EC01072241D               |    300
 27696 | EITU-177700-4 | 25001EC01072241D               |    300
 27703 | MSMU-148165-3 | 25001EC01072065H               |    300
 27704 | MSMU-237266-2 | 25001EC01072065H               |    300
 27701 | MSDU-290937-5 | 25001EC01072065H               |    300
 27702 | MSDU-153437-7 | 25001EC01072065H               |    300
 27700 | HAMU-435371-5 | 25001EC01071703F               |    300
 27699 | FANU-376694-8 | 25001EC01071703F               |    300
 27698 | HLBU-316000-7 | 25001EC01071703F               |    300
 27706 | MRSU-825182-1 | 25001EC01072440E               |    300
 27705 | CAAU-917523-0 | 25001EC01072440E               |    300
 27707 | TGHU-519608-5 | 25001EC01071781L               |    300
 28015 | ONEU-184196-0 | 25001EC01081390X               |      0
 27674 | UETU-709845-7 | 25001EC03011621A               |    300
 27709 | SIMU-706409-8 | 25001EC03011618G               |      0
 27710 | SIMU-706897-7 | 25001EC03011622B               |      0
 27740 | CAIU-992317-1 | 25001EC01072325G               |    300
 27743 | PIDU-452695-3 | 25001EC01072325G               |    300
 27741 | TIIU-405422-6 | 25001EC01072325G               |    300
 27739 | UETU-598577-1 | 25001EC01072325G               |    300
 27742 | TEMU-130191-4 | 25001EC01000402G               |    300
 27738 | FFAU-235174-8 | 25001EC01074239M               |    300
 27748 | TCLU-526565-4 | 25001EC01074240E               |    300
 27746 | FSCU-883559-8 | 25001EC01074240E               |    300
 27747 | TRHU-657038-1 | 25001EC01074240E               |    300
 27744 | OCGU-802869-1 | 25001EC01074241F               |    300
 27697 | BEAU-501380-0 | 25001EC01072586P               |    300
 27745 | TGBU-996046-1 | 25001EC01074241F               |    300
 27733 | MEDU-733782-4 | 25001EC01074253X               |    300
 27715 | TTNU-565635-0 | 25001EC03011755X               |    300
 27728 | TEMU-218068-0 | 25001PE01000396S               |    300
 27713 | MSDU-461985-8 | 25001EC03011755X               |    300
 27712 | MSDU-405733-9 | 25001EC03011755X               |    300
 27714 | MSDU-461899-6 | 25001EC03011755X               |    300
 27722 | MSBU-506106-4 | 25001EC01071395M               |    300
 27723 | CAIU-712744-7 | 25001EC01071395M               |    300
 27725 | TCLU-595113-0 | 25001EC01071395M               |    300
 27724 | MSDU-639901-1 | 25001EC01071395M               |    300
 27708 | UACU-857914-9 | 25001EC01071781L               |    300
 27718 | PCIU-155087-1 | 25001EC03011678M               |    300
 27717 | PCIU-142609-5 | 25001EC03011678M               |    300
 27720 | PCIU-284643-0 | 25001EC03011680F               |    300
 27719 | PCIU-138864-7 | 25001EC03011680F               |    300
 27716 | PCIU-154892-0 | 25001EC03011684J               |    300
 27711 | MRSU-792538-0 | 25001EC01072941K               |    300
 27726 | EGHU-955759-8 | 25001EC01073511E               |    300
 27729 | HAMU-203145-3 | 25001EC01000406K               |    300
 27730 | MRKU-629461-0 | 25001EC01072999A               |    300
 27732 | EGHU-941287-1 | 25001EC01073819P               |    300
 27727 | TCKU-761107-0 | 25001EC01072715J               |    300
 27731 | UACU-382791-5 | 25001ES41000050M               |    300
 27734 | TIIU-544996-1 | 25001EC03011884L               |    300
 27736 | EGSU-164232-0 | 25001EC03011884L               |    300
 27737 | CAAU-544001-7 | 25001EC03011884L               |    300
 27735 | EGSU-936103-7 | 25001EC03011884L               |    300
 28016 | ONEU-113124-9 | 25001EC01081390X               |      0
 27840 | MSBU-651252-1 | 25001EC01076488U               |    300
 27866 | TCKU-693600-3 | 25001EC01077738T               |    200
 27830 | FANU-150859-0 | 25001EC03012498N               |    300
 27870 | OOCU-052494-5 | 25001EC01077274Y               |    300
 27878 | UETU-294717-1 | 25001EC01077351K               |    300
 27867 | MSDU-896651-5 | 25001EC01077544Y               |    300
