Dia,Cliente,Desc. Merc.,Contenedor,Envase,Cant.,Volumen,Ubic.,Estado,idcont,e-tally
2025-11-04,Servicios L&A S.R.L.,Washing Machine,PCIU-939632-0,Bultos,10,-31,IB6,Realizado,3031,http://dassaweb.mqbic.com/PublicTally.php?id=3031
2025-11-04,Servicios L&A S.R.L.,Washing Machine,PCIU-939632-0,Bultos,10,-31,IB6,Realizado,3031,http://dassaweb.mqbic.com/PublicTally.php?id=3031
2025-11-04,Soul Design S.R.L,Allo Y Alkluminum,KOCU-212195-0,Contenedor,1,0,PLZA,Realizado,,
2025-11-04,Maria Guadalupe Vera...,Striaght Umbrella,HMMU-638940-9,Contenedor,1,0,PLZA,Realizado,,
2025-11-04,Racafma Srl,Cutting Ploter,MSKU-027489-8,Contenedor,1,0,PLZA,Realizado,,
2025-11-03,Sk Distributors S.R....,Stand Mixer,UACU-852499-5,Contenedor,1,0,PLZA,Realizado,,
2025-11-03,Dmc Import Group S.R...,Ceramic,GAOU-629454-1,Contenedor,1,0,PLZA,Realizado,,
2025-11-03,Noah Servicess.R.L.,Quentin Octavio / Ef...,HLXU-809241-1,Bultos,396,-65,ANEX-A1,Realizado,2867,http://dassaweb.mqbic.com/PublicTally.php?id=2867
2025-11-03,Maria Guadalupe Vera...,Striaght Umbrella,HMMU-638940-9,Contenedor,1,0,PLZA,Realizado,,
2025-11-05,Racafma Srl,Cutting Ploter,MSKU-027489-8,Contenedor,1,0,PLZA,Realizado,,
2025-11-05,Mercovan Argentina S...,Mudanza - Tanasescu ...,MSNU-183435-3,Bultos,284,0,NV2,Pendiente,2863,http://dassaweb.mqbic.com/PublicTally.php?id=2863
2025-11-05,Mercovan Argentina S...,Efectos Personales,SEGU-104461-4,Bultos,132,-32,IB5,Realizado,2840,http://dassaweb.mqbic.com/PublicTally.php?id=2840
2025-11-05,Mercovan Argentina S...,Efectos Personales,SEGU-104461-4,Bultos,132,-32,IB5,Realizado,2840,http://dassaweb.mqbic.com/PublicTally.php?id=2840
2025-11-05,Edelweiss Spedition ...,Luther Ana,TEMU-530977-0,Bultos,121,-23,ANEX-A1,Realizado,,
2025-11-07,Eat Well Company S.R...,Drink,MRSU-866157-5,Contenedor,1,0,PLZA,Realizado,,
2025-11-07,Eat Well Company S.R...,Biscuit,MSKU-039186-8,Contenedor,1,0,PLZA,Realizado,,
2025-11-07,Eat Well Company S.R...,Biscuit,SUDU-683573-1,Contenedor,1,0,PLZA,Realizado,,
2025-11-10,Sk Distributors S.R....,Coffee Maker,HLBU-140169-8,Contenedor,1,0,PLZA,Realizado,,
2025-11-10,Edelweiss Spedition ...,Jorge Wetzensteinoll...,TGHU-508972-3,Bultos,1,-10,NV5,Realizado,2836,http://dassaweb.mqbic.com/PublicTally.php?id=2836
2025-11-10,Edelweiss Spedition ...,Jorge Wetzensteinoll...,TGHU-508972-3,Bultos,1,-10,NV5,Realizado,2836,http://dassaweb.mqbic.com/PublicTally.php?id=2836
2025-11-10,Lift Van Int. Co S.A,Mudanza Laborde Ferm...,MSBU-412474-3,Bultos,297,-55,ANEX-A1,Realizado,2896,http://dassaweb.mqbic.com/PublicTally.php?id=2896
2025-11-10,Lift Van Int. Co S.A,Touareg Vin Wvgef9Bp...,MSDU-474726-8,Bultos,1,-5,NV5,Pendiente,2895,http://dassaweb.mqbic.com/PublicTally.php?id=2895
2025-11-10,Lift Van Int. Co S.A,Touareg Vin Wvgef9Bp...,MSDU-474726-8,Bultos,1,-5,NV5,Pendiente,2895,http://dassaweb.mqbic.com/PublicTally.php?id=2895
2025-11-10,Lift Van Int. Co S.A,Touareg Vin Wvgef9Bp...,MSDU-474726-8,Bultos,1,-5,NV5,Pendiente,2895,http://dassaweb.mqbic.com/PublicTally.php?id=2895
2025-11-10,Edelweiss Spedition ...,Jorge Wetzensteinoll...,TRLU-946205-4,Bultos,280,-60,IB9,Realizado,2835,http://dassaweb.mqbic.com/PublicTally.php?id=2835
2025-11-10,Global Broker,Sanitary Ware Produc...,HLXU-531085-0,Contenedor,1,0,PLZA,Realizado,,
2025-11-11,Aceptyourdestiny Sa,Textile,EISU-183943-7,Rollos,1974,-60,CTNNAC,Realizado,2957,http://dassaweb.mqbic.com/PublicTally.php?id=2957
2025-11-11,Aceptyourdestiny Sa,Textil Fabrics,EGSU-984530-3,Rollos,1608,-60,CTNNAC,Realizado,,
2025-11-11,Glamtex S.A.,Textil Fabric,HLBU-256087-9,Contenedor,1,0,PLZA,Realizado,,
2025-11-11,Sk Distributors S.R....,Coffee Maker,HLBU-140169-8,Contenedor,1,0,PLZA,Realizado,,
2025-11-11,Lift Van Int. Co S.A,Mudanza Laborde Ferm...,MSBU-412474-3,Bultos,297,-55,ANEX-A1,Realizado,2896,http://dassaweb.mqbic.com/PublicTally.php?id=2896
2025-11-11,Bazar Del Mundo S.A.,Kitchenware / Plasti...,GCXU-517785-6,Bultos,520,-70,ANEX-A1,Realizado,2574,http://dassaweb.mqbic.com/PublicTally.php?id=2574
2025-11-11,Bazar Del Mundo S.A.,Kitchenware / Plasti...,PCIU-963460-2,Bultos,689,-70,ANEX-A1,Realizado,2575,http://dassaweb.mqbic.com/PublicTally.php?id=2575
2025-11-11,Lift Van Int. Co S.A,Daniel Wanschelbaum,             ,Bultos,178,-66,ANEX-A1,Realizado,,
2025-11-11,Bisora Group Sa,Telas,HDMU-673499-7,Contenedor,1,0,PLZA,Realizado,,
2025-11-12,Glamtex S.A.,Textil Fabric,HLBU-256087-9,Contenedor,1,0,PLZA,Realizado,,
2025-11-12,Mma Tex S.A.,Telas,GAOU-692063-0,Contenedor,1,0,PLZA,Realizado,,
2025-11-12,Mercovan Argentina S...,Efectos Personales /...,TRHU-326910-0,Bultos,144,-30,NV3,Pendiente,3004,http://dassaweb.mqbic.com/PublicTally.php?id=3004
2025-11-12,Mercovan Argentina S...,Efectos Personales /...,TRHU-326910-0,Bultos,144,-30,NV3,Pendiente,3004,http://dassaweb.mqbic.com/PublicTally.php?id=3004
2025-11-12,Mercovan Argentina S...,Mudanza - Choi Jinho,KOCU-404929-0,Bultos,247,-52,NV3,Realizado,2989,http://dassaweb.mqbic.com/PublicTally.php?id=2989
2025-11-12,Telamania Srl,Telas,PIDU-408773-7,Contenedor,1,0,PLZA,Realizado,,
2025-11-14,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,130,-10,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-11-14,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,130,-10,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-11-14,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,130,-10,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-11-14,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,130,-10,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-11-14,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,130,-10,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-11-14,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,95,-8,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-11-14,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,95,-8,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-11-14,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,95,-8,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-11-14,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,95,-8,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-11-14,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,95,-8,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-11-14,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,152,-12,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-11-14,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,152,-12,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-11-14,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,152,-12,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-11-14,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,152,-12,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-11-14,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,152,-12,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-11-14,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,50,-4,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-11-14,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,50,-4,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-11-14,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,50,-4,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-11-14,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,50,-4,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-11-14,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,50,-4,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-11-14,Mma Tex S.A.,Telas,ZCSU-787977-7,Contenedor,1,0,PLZA,Realizado,,
2025-11-13,Lift Van Int. Co S.A,Fernandez Anthony / ...,ONEU-572881-8,Bultos,257,-63,IB6,Pendiente,2803,http://dassaweb.mqbic.com/PublicTally.php?id=2803
2025-11-13,Aceptyourdestiny Sa,Textil,EGHU-833111-6,Rollos,950,-65,CTNNAC,Realizado,2943,http://dassaweb.mqbic.com/PublicTally.php?id=2943
2025-11-13,Mercovan Argentina S...,Efectos Personales /...,TRHU-326910-0,Bultos,144,-30,NV3,Pendiente,3004,http://dassaweb.mqbic.com/PublicTally.php?id=3004
2025-11-13,Mercovan Argentina S...,Efectos Personales /...,TRHU-326910-0,Bultos,144,-30,NV3,Pendiente,3004,http://dassaweb.mqbic.com/PublicTally.php?id=3004
2025-11-13,Edelweiss Spedition ...,Mudanza - Tavelli Go...,UACU-838445-0,Bultos,200,-40,NV3,Realizado,2901,http://dassaweb.mqbic.com/PublicTally.php?id=2901
2025-11-13,Lift Van Int. Co S.A,Mudanzaalenxander Se...,             ,Bultos,129,-32,ANEX-A1,Pendiente,,
2025-11-13,Domatel S. R. L.,Clothers,MRSU-437768-4,Contenedor,1,-60,PLZA,Realizado,,
2025-11-13,Aspee Monee,Telas,MSDU-537569-5,Contenedor,1,0,PLZA,Realizado,,
2025-11-19,Aceptyourdestiny Sa,Textil Fabrics,CAAU-519771-4,Rollos,2069,-70,CTNNAC,Realizado,2762,http://dassaweb.mqbic.com/PublicTally.php?id=2762
2025-11-20,Glamtex S.A.,Telas,CARU-998701-7,Contenedor,1,0,PLZA,Realizado,,
2025-11-20,E A Balbi E Hijos S ...,Towels,MEDU-793604-1,Contenedor,1,0,PLZA,Realizado,,
2025-11-20,E A Balbi E Hijos S ...,Towels,FDCU-020447-3,Contenedor,1,0,PLZA,Realizado,,
2025-11-20,Macro Blanco Srl,Clothes,MRSU-507429-7,Contenedor,1,0,PLZA,Realizado,,
2025-11-20,Raisvic S.R.L.,Telas,JXLU-457680-1,Contenedor,1,0,PLZA,Realizado,,
2025-11-20,Mma Tex S.A.,Telas,EITU-940162-5,Contenedor,1,-60,PLZA,Realizado,,
2025-11-20,Lift Van Int. Co S.A,Camila Fogliano,MRKU-655019-0,Bultos,222,-28,IB5,Realizado,3033,http://dassaweb.mqbic.com/PublicTally.php?id=3033
2025-11-20,Lift Van Int. Co S.A,Henrique Fontana,TXGU-843102-3,Bultos,165,-50,IA9,Realizado,2839,http://dassaweb.mqbic.com/PublicTally.php?id=2839
2025-11-20,Lift Van Int. Co S.A,Marlon Trujillo / Ef...,CXDU-205132-7,Bultos,287,-51,ANEX-A1,Realizado,3080,http://dassaweb.mqbic.com/PublicTally.php?id=3080
2025-11-20,Andreani Logistica S...,Vehicle Fordmustang ...,AMFU-320623-6,Bultos,1,-15,EA9,Realizado,3189,http://dassaweb.mqbic.com/PublicTally.php?id=3189
2025-11-18,Torikos Sas,Vermicelli,MSKU-122274-9,Bultos,1200,-36,IA6,Realizado,3128,http://dassaweb.mqbic.com/PublicTally.php?id=3128
2025-11-18,Torikos Sas,Vermicelli,MSKU-122274-9,Bultos,1200,-36,IA6,Realizado,3128,http://dassaweb.mqbic.com/PublicTally.php?id=3128
2025-11-18,Torikos Sas,Vermicelli,MSKU-122274-9,Bultos,1200,-36,IA6,Realizado,3128,http://dassaweb.mqbic.com/PublicTally.php?id=3128
2025-11-18,Torikos Sas,Vermicelli,MSKU-122274-9,Bultos,1200,-36,IA6,Realizado,3128,http://dassaweb.mqbic.com/PublicTally.php?id=3128
2025-11-18,Torikos Sas,Vermicelli,MSKU-122274-9,Bultos,1200,-36,IA6,Realizado,3128,http://dassaweb.mqbic.com/PublicTally.php?id=3128
2025-11-18,Eien Sa,Dish Washer,MSKU-122274-9,Bultos,14,-5,IA6,Realizado,3128,http://dassaweb.mqbic.com/PublicTally.php?id=3128
2025-11-18,Eien Sa,Dish Washer,MSKU-122274-9,Bultos,14,-5,IA6,Realizado,3128,http://dassaweb.mqbic.com/PublicTally.php?id=3128
2025-11-18,Eien Sa,Dish Washer,MSKU-122274-9,Bultos,14,-5,IA6,Realizado,3128,http://dassaweb.mqbic.com/PublicTally.php?id=3128
2025-11-18,Eien Sa,Dish Washer,MSKU-122274-9,Bultos,14,-5,IA6,Realizado,3128,http://dassaweb.mqbic.com/PublicTally.php?id=3128
2025-11-18,Eien Sa,Dish Washer,MSKU-122274-9,Bultos,14,-5,IA6,Realizado,3128,http://dassaweb.mqbic.com/PublicTally.php?id=3128
2025-11-18,Cbs Srl,Reverse Osmosis,MSKU-122274-9,Bultos,5,-10,IA6,Realizado,3128,http://dassaweb.mqbic.com/PublicTally.php?id=3128
2025-11-18,Cbs Srl,Reverse Osmosis,MSKU-122274-9,Bultos,5,-10,IA6,Realizado,3128,http://dassaweb.mqbic.com/PublicTally.php?id=3128
2025-11-18,Cbs Srl,Reverse Osmosis,MSKU-122274-9,Bultos,5,-10,IA6,Realizado,3128,http://dassaweb.mqbic.com/PublicTally.php?id=3128
2025-11-18,Cbs Srl,Reverse Osmosis,MSKU-122274-9,Bultos,5,-10,IA6,Realizado,3128,http://dassaweb.mqbic.com/PublicTally.php?id=3128
2025-11-18,Cbs Srl,Reverse Osmosis,MSKU-122274-9,Bultos,5,-10,IA6,Realizado,3128,http://dassaweb.mqbic.com/PublicTally.php?id=3128
2025-11-18,Frahejuto Group Srl,Milling Machine,MSKU-122274-9,Bultos,6,-3,IA6,Realizado,3128,http://dassaweb.mqbic.com/PublicTally.php?id=3128
2025-11-18,Frahejuto Group Srl,Milling Machine,MSKU-122274-9,Bultos,6,-3,IA6,Realizado,3128,http://dassaweb.mqbic.com/PublicTally.php?id=3128
2025-11-18,Frahejuto Group Srl,Milling Machine,MSKU-122274-9,Bultos,6,-3,IA6,Realizado,3128,http://dassaweb.mqbic.com/PublicTally.php?id=3128
2025-11-18,Frahejuto Group Srl,Milling Machine,MSKU-122274-9,Bultos,6,-3,IA6,Realizado,3128,http://dassaweb.mqbic.com/PublicTally.php?id=3128
2025-11-18,Frahejuto Group Srl,Milling Machine,MSKU-122274-9,Bultos,6,-3,IA6,Realizado,3128,http://dassaweb.mqbic.com/PublicTally.php?id=3128
2025-11-18,Glamtex S.A.,Textile,FFAU-263668-0,Contenedor,1,-60,PLZA,Realizado,,
2025-11-18,Aceptyourdestiny Sa,Textil Fabrics,CAAU-519771-4,Rollos,2069,-70,CTNNAC,Realizado,2762,http://dassaweb.mqbic.com/PublicTally.php?id=2762
2025-11-18,Grupo Simpa Sa,Mototcycle,EGHU-949004-6,Contenedor,1,0,PLZA,Realizado,,
2025-11-18,Xiadex Srl,Telas,MSDU-675093-3,Contenedor,1,0,PLZA,Realizado,,
2025-11-18,Lift Van Int. Co S.A,Garcia Pulles,HAMU-421206-5,Bultos,298,-68,ANEX-A1,Realizado,2897,http://dassaweb.mqbic.com/PublicTally.php?id=2897
2025-11-18,Edelweiss Spedition ...,Mudanza - Tavelli Go...,UACU-838445-0,Bultos,200,-40,NV3,Realizado,2901,http://dassaweb.mqbic.com/PublicTally.php?id=2901
2025-11-18,Lift Van Int. Co S.A,Cheszes Matias /Aefe...,HLXU-110708-4,Bultos,78,-25,ANEX-A1,Realizado,3079,http://dassaweb.mqbic.com/PublicTally.php?id=3079
2025-11-26,Macarena Jacqueline ...,Clothes,SUDU-874616-6,Bultos,238,-19,IB5,Realizado,3195,http://dassaweb.mqbic.com/PublicTally.php?id=3195
2025-11-26,Macarena Jacqueline ...,Clothes,SUDU-874616-6,Bultos,238,-19,IB5,Realizado,3195,http://dassaweb.mqbic.com/PublicTally.php?id=3195
2025-11-26,Macarena Jacqueline ...,Clothes,SUDU-874616-6,Bultos,238,-19,IB5,Realizado,3195,http://dassaweb.mqbic.com/PublicTally.php?id=3195
2025-11-26,Bisora Group Sa,Rollos De Tela,FFAU-472439-4,Contenedor,1,0,PLZA,Realizado,,
2025-11-26,Luial Sa,Telas,APHU-682987-0,Contenedor,1,0,PLZA,Realizado,,
2025-11-26,Unidos Import Sa,Mop For Cleaning,TRHU-863430-9,Contenedor,1,0,PLZA,Pendiente,,
2025-11-28,Glamtex S.A.,Telas,MSMU-505129-1,Contenedor,1,0,PLZA,Realizado,,
2025-11-28,Poka S.A.,Houseware Items,TEMU-637654-1,Contenedor,1,-60,PLZA,Realizado,,
2025-11-28,Fenisan S.A.,Mudanza Guerri Jaoqu...,GAOU-687825-2,Contenedor,1,0,PLZA,Realizado,,
2025-11-28,Mercovan Argentina S...,Mudanza -Dremova Sha...,MSBU-274370-7,Bultos,160,-28,IA6,Realizado,2978,http://dassaweb.mqbic.com/PublicTally.php?id=2978
2025-11-28,Lift Van Int. Co S.A,Mudanza,UACU-399808-1,Contenedor,1,0,PLZA,Realizado,,
2025-11-28,Noah Servicess.R.L.,Motocicleta Yamaha /...,GAOU-702897-3,Bultos,1,-5,EA9,Realizado,3236,http://dassaweb.mqbic.com/PublicTally.php?id=3236
2025-11-28,Noah Servicess.R.L.,Motocicleta Yamaha /...,GAOU-702897-3,Bultos,1,-5,EA9,Realizado,3236,http://dassaweb.mqbic.com/PublicTally.php?id=3236
2025-11-28,Noah Servicess.R.L.,Efectos Personales /...,GAOU-702897-3,Bultos,118,-35,ANEX-A1,Realizado,3236,http://dassaweb.mqbic.com/PublicTally.php?id=3236
2025-11-28,Noah Servicess.R.L.,Efectos Personales /...,GAOU-702897-3,Bultos,118,-35,ANEX-A1,Realizado,3236,http://dassaweb.mqbic.com/PublicTally.php?id=3236
2025-11-28,Noah Servicess.R.L.,Mudanza - Biofcic He...,MRKU-105602-9,Bultos,77,-20,ANEX-A1,Realizado,3248,http://dassaweb.mqbic.com/PublicTally.php?id=3248
2025-11-28,Noah Servicess.R.L.,Mudanza - Biofcic He...,MRKU-105602-9,Bultos,77,-20,ANEX-A1,Realizado,3248,http://dassaweb.mqbic.com/PublicTally.php?id=3248
2025-11-28,Noah Servicess.R.L.,Mudanza - Biofcic He...,MRKU-105602-9,Bultos,77,-20,ANEX-A1,Realizado,3248,http://dassaweb.mqbic.com/PublicTally.php?id=3248
2025-11-28,Noah Servicess.R.L.,Mudanza - Biofcic He...,MRKU-105602-9,Bultos,77,-20,ANEX-A1,Realizado,3248,http://dassaweb.mqbic.com/PublicTally.php?id=3248
2025-11-28,Noah Servicess.R.L.,Mudanza - Biofcic He...,MRKU-105602-9,Bultos,77,-20,ANEX-A1,Realizado,3248,http://dassaweb.mqbic.com/PublicTally.php?id=3248
2025-11-27,Pampatex S.A.S.,Domestics Items,TCKU-373822-0,Contenedor,1,0,PLZA,Pendiente,,
2025-11-27,Grupo Simpa Sa,Royal Enfield,KOCU-495359-0,Contenedor,1,0,PLZA,Realizado,,
2025-11-27,Aceptyourdestiny Sa,Telas,FYCU-717458-3,Contenedor,1,0,PLZA,Realizado,,
2025-11-27,Juguetech Sa,Plastic Toy,GAOU-786573-2,Contenedor,1,0,PLZA,Realizado,,
2025-11-27,Macarena Jacqueline ...,Clothes,SUDU-874616-6,Bultos,238,-19,IB5,Realizado,3195,http://dassaweb.mqbic.com/PublicTally.php?id=3195
2025-11-27,Macarena Jacqueline ...,Clothes,SUDU-874616-6,Bultos,238,-19,IB5,Realizado,3195,http://dassaweb.mqbic.com/PublicTally.php?id=3195
2025-11-27,Macarena Jacqueline ...,Clothes,SUDU-874616-6,Bultos,238,-19,IB5,Realizado,3195,http://dassaweb.mqbic.com/PublicTally.php?id=3195
2025-11-27,Mazon Textil Sa,Telas,MEDU-764152-3,Contenedor,1,0,PLZA,Realizado,,
2025-11-27,Penta Cargo S.R.L.,Mazda Miata Vin Jm1N...,MRKU-654635-3,Bultos,1,-10,NV1,Realizado,3297,http://dassaweb.mqbic.com/PublicTally.php?id=3297
2025-11-27,Lift Van Int. Co S.A,174 Bultos /Sebastia...,             ,Bultos,174,-45,ANEX-A1,Realizado,,
2025-11-27,Mazon Textil Sa,Telas,UACU-583731-6,Contenedor,1,0,PLZA,Realizado,,
2025-11-25,Jupam Sa,Telas,FSCU-963567-6,Contenedor,1,-60,PLZA,Realizado,,
2025-11-25,Chelatex Sas,Telas,EGSU-132305-1,Rollos,1029,-68,CTNNAC,Realizado,2948,http://dassaweb.mqbic.com/PublicTally.php?id=2948
2025-11-25,E A Balbi E Hijos S ...,Towels,MEDU-793604-1,Contenedor,1,0,PLZA,Realizado,,
2025-11-25,E A Balbi E Hijos S ...,Towels,FDCU-020447-3,Contenedor,1,0,PLZA,Realizado,,
2025-11-25,Dsi Underground Sa,Omega Bolt,             ,Bultos,59,0,PLZA,Realizado,,
2025-11-25,Dsi Underground Sa,Omega Bolt,             ,Bultos,55,0,PLZA,Realizado,,
2025-11-25,Dmc Import Group S.R...,Ceramic Sanitary,EMCU-843139-9,Contenedor,1,0,PLZA,Pendiente,,
2025-12-01,Aspee Monee,Telas,MSUN-606777-9,Contenedor,1,0,PLZA,Realizado,,
2025-12-01,Grupo Rsm Srl,Ford Bronca  1994,MRKU-057985-3,Bultos,1,-17,EA9,Realizado,3300,http://dassaweb.mqbic.com/PublicTally.php?id=3300
2025-12-01,Grupo Rsm Srl,Ford Bronca  1994,MRKU-057985-3,Bultos,1,-17,EA9,Realizado,3300,http://dassaweb.mqbic.com/PublicTally.php?id=3300
2025-12-01,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,130,-10,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-12-01,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,130,-10,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-12-01,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,130,-10,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-12-01,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,130,-10,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-12-01,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,130,-10,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-12-01,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,95,-8,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-12-01,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,95,-8,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-12-01,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,95,-8,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-12-01,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,95,-8,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-12-01,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,95,-8,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-12-01,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,152,-12,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-12-01,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,152,-12,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-12-01,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,152,-12,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-12-01,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,152,-12,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-12-01,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,152,-12,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-12-01,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,50,-4,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-12-01,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,50,-4,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-12-01,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,50,-4,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-12-01,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,50,-4,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-12-01,Ba Comex S.A,Textil,OOCU-722084-1,Rollos,50,-4,IB1,Realizado,2776,http://dassaweb.mqbic.com/PublicTally.php?id=2776
2025-12-01,Juguetech Sa,Plastic Toys,MRSU-865395-0,Contenedor,1,0,PLZA,Realizado,,
2025-12-01,Corona Insumos Srl,Elastic Tape,HMMU-404357-2,Contenedor,1,0,PLZA,Realizado,,
2025-12-02,Oriental Supply Chai...,Fishing Gear For,TLLU-482954-7,Bultos,368,-56,IB6,Realizado,3295,http://dassaweb.mqbic.com/PublicTally.php?id=3295
2025-12-02,Mercovan Argentina S...,Mudanza Roemmers Nic...,HLXU-841558-2,Bultos,231,-50,ANEX-A1,Realizado,3156,http://dassaweb.mqbic.com/PublicTally.php?id=3156
2025-12-02,Mercovan Argentina S...,Mudanza Roemmers Nic...,HLXU-841558-2,Bultos,231,-50,ANEX-A1,Realizado,3156,http://dassaweb.mqbic.com/PublicTally.php?id=3156
2025-12-02,Mercovan Argentina S...,Mudanza Roemmers Nic...,HLXU-841558-2,Bultos,231,-50,ANEX-A1,Realizado,3156,http://dassaweb.mqbic.com/PublicTally.php?id=3156
2025-12-02,Mercovan Argentina S...,Mudanza Roemmers Nic...,HLXU-841558-2,Bultos,231,-50,ANEX-A1,Realizado,3156,http://dassaweb.mqbic.com/PublicTally.php?id=3156
2025-12-02,Mercovan Argentina S...,Mudanza Roemmers Nic...,HLXU-841558-2,Bultos,231,-50,ANEX-A1,Realizado,3156,http://dassaweb.mqbic.com/PublicTally.php?id=3156
2025-12-02,Mercovan Argentina S...,Mudanza Roemmers Nic...,HLXU-841558-2,Bultos,231,-50,ANEX-A1,Realizado,3156,http://dassaweb.mqbic.com/PublicTally.php?id=3156
