id,Dia,Cliente,Operacion,Booking,Contenedor,Volumen,Precinto,Observaciones,Estado,Hora,e-tally,fecha_registro,key,chofer,Fecha y Hora Fin,Observaciones trafico,Transporte
1950.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-11T14:20:41.456082,nan_BUE500197300,,,,
199.0,18/09,Mercovan Argentina S...,38046-0-1, 9:00                         ,UACU-831687-8,0.0,********************,EXOLGAN   16HS,15:28 Realizado,9:30 ,nan,2025-09-11T18:05:38.989947,UACU-831687-8_ 9:00                         ,,,,
2005.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-11T21:20:38.487535,nan_BUE500197300,,,,
2071.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-12T03:20:40.553418,nan_BUE500197300,,,,
2126.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-12T10:05:41.192182,nan_BUE500197300,,,,
2181.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-12T16:50:38.949309,nan_BUE500197300,,,,
2237.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-12T22:05:39.927899,nan_BUE500197300,,,,
2292.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-13T05:06:35.352378,nan_BUE500197300,,,,
2346.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-13T11:50:40.058256,nan_BUE500197300,,,,
2400.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-13T18:35:39.260015,nan_BUE500197300,,,,
2454.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-14T01:20:40.993892,nan_BUE500197300,,,,
2507.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-14T07:50:39.489151,nan_BUE500197300,,,,
2559.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-14T14:20:39.465733,nan_BUE500197300,,,,
191.0,12/09,Virasoro Maderas S R...,38077-1-1,25001EC01060509H              ,ONEU-029765-7,60.0,                    ,EXOLGAN   13HS,15:44 Realizado,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=7331,2025-09-11T18:05:38.290906,ONEU-029765-7_25001EC01060509H              ,,,,
201.0,12/09,Alimentaria Sa,38060-1-1,25001EC01059474Z              ,CAIU-380224-9,30.0,                    ,TRP   17HS,16:30 Realizado,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=7308,2025-09-11T18:05:39.163777,CAIU-380224-9_25001EC01059474Z              ,,,,
1245.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-08T00:05:40.141469,nan_BUE500197300,,,,
1318.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-08T09:20:39.59614,nan_BUE500197300,,,,
1380.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-08T17:05:41.316085,nan_BUE500197300,,,,
1438.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-09T00:20:42.074656,nan_BUE500197300,,,,
1495.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-09T07:20:42.451023,nan_BUE500197300,,,,
1553.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-09T14:35:40.186978,nan_BUE500197300,,,,
1610.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-09T21:50:40.604151,nan_BUE500197300,,,,
1667.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-10T04:41:53.688574,nan_BUE500197300,,,,
1724.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-10T11:35:39.474582,nan_BUE500197300,,,,
1781.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-10T18:50:41.610828,nan_BUE500197300,,,,
1843.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-11T01:05:42.68154,nan_BUE500197300,,,,
1896.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-11T07:37:06.362361,nan_BUE500197300,,,,
1951.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-11T14:35:39.270502,nan_BUE500197300,,,,
2006.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-11T21:20:38.640824,nan_BUE500197300,,,,
2072.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-12T03:20:40.687706,nan_BUE500197300,,,,
2127.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-12T10:20:37.413626,nan_BUE500197300,,,,
2182.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-12T17:05:42.969474,nan_BUE500197300,,,,
2238.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-12T22:20:41.028505,nan_BUE500197300,,,,
2293.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-13T05:06:35.435248,nan_BUE500197300,,,,
2347.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-13T11:50:40.143364,nan_BUE500197300,,,,
2401.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-13T18:35:39.343338,nan_BUE500197300,,,,
2455.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-14T01:20:41.097282,nan_BUE500197300,,,,
2508.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-14T08:05:41.726443,nan_BUE500197300,,,,
2560.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-14T14:35:39.072036,nan_BUE500197300,,,,
2611.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-14T20:50:40.163558,nan_BUE500197300,,,,
2661.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-15T03:05:42.10118,nan_BUE500197300,,,,
2711.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-15T09:20:40.302931,nan_BUE500197300,,,,
2759.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-15T15:20:42.351727,nan_BUE500197300,,,,
2769.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-15T16:35:39.316122,nan_BUE500197300,,,,
2820.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-15T23:05:41.625473,nan_BUE500197300,,,,
2873.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-16T04:21:49.279255,nan_BUE500197300,,,,
2918.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-16T10:05:46.684961,nan_BUE500197300,,,,
2953.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-16T14:05:56.456144,nan_BUE500197300,,,,
1246.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-08T00:20:41.020336,nan_BUE500197300,,,,
192.0,12/09,Hilado Sa,38099-1-1,25001EC01058584R              ,TLLU-585816-0,60.0,                    ,TERMINAL 4   13HS,12:26 Realizado,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=7322,2025-09-11T18:05:38.373516,TLLU-585816-0_25001EC01058584R              ,,,,
202.0,12/09,Manufactura Los Ande...,38088-1-1,25001EC03009529Y              ,MRKU-004178-6,60.0,                    ,terminal 4  09hs,10:38 Realizado,8:30 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=7318,2025-09-11T18:05:39.256337,MRKU-004178-6_25001EC03009529Y              ,Bellusci luis,,,
1319.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-08T09:20:39.692711,nan_BUE500197300,,,,
1381.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-08T17:05:41.43018,nan_BUE500197300,,,,
1439.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-09T00:20:42.185928,nan_BUE500197300,,,,
1496.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-09T07:35:40.054552,nan_BUE500197300,,,,
1554.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-09T14:50:41.680873,nan_BUE500197300,,,,
1611.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-09T21:50:40.722269,nan_BUE500197300,,,,
1668.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-10T04:41:53.771437,nan_BUE500197300,,,,
1725.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-10T11:50:40.499728,nan_BUE500197300,,,,
1782.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-10T18:50:41.725194,nan_BUE500197300,,,,
1844.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-11T01:05:42.792799,nan_BUE500197300,,,,
1897.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-11T07:51:07.518626,nan_BUE500197300,,,,
1952.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-11T14:35:39.370671,nan_BUE500197300,,,,
2007.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-11T21:35:40.208584,nan_BUE500197300,,,,
2073.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-12T03:35:40.440562,nan_BUE500197300,,,,
2128.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-12T10:20:37.49866,nan_BUE500197300,,,,
2183.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-12T17:05:43.077438,nan_BUE500197300,,,,
2239.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-12T22:20:41.128288,nan_BUE500197300,,,,
2294.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-13T05:22:41.313676,nan_BUE500197300,,,,
2348.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-13T12:05:40.120875,nan_BUE500197300,,,,
2402.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-13T18:50:40.09837,nan_BUE500197300,,,,
2456.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-14T01:35:40.135202,nan_BUE500197300,,,,
2509.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-14T08:05:41.807228,nan_BUE500197300,,,,
2561.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-14T14:35:39.154792,nan_BUE500197300,,,,
2612.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-14T21:05:39.099299,nan_BUE500197300,,,,
2662.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-15T03:20:40.725105,nan_BUE500197300,,,,
2712.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-15T09:35:38.163877,nan_BUE500197300,,,,
2760.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-15T15:35:40.476906,nan_BUE500197300,,,,
2770.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-15T16:50:40.58711,nan_BUE500197300,,,,
2821.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-15T23:05:41.72178,nan_BUE500197300,,,,
2874.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-16T04:36:10.227153,nan_BUE500197300,,,,
2919.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-16T10:05:46.767685,nan_BUE500197300,,,,
2954.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-16T14:20:40.782697,nan_BUE500197300,,,,
1247.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-08T00:20:41.125678,nan_BUE500197300,,,,
193.0,12/09,Hilado Sa,38095-1-1,25001EC01058584R              ,TRHU-408637-8,60.0,                    ,TERMINAL 4   13HS,12:26 Realizado,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=7321,2025-09-11T18:05:38.457632,TRHU-408637-8_25001EC01058584R              ,,,,
203.0,12/09,Manufactura Los Ande...,38093-1-1,25001EC03009529Y              ,MRKU-048265-2,60.0,                    ,terminal 4   09hs,10:24 Realizado,8:30 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=7319,2025-09-11T18:05:39.351742,MRKU-048265-2_25001EC03009529Y              ,Bellusci domingo,,,
1320.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-08T09:35:38.463124,nan_BUE500197300,,,,
1382.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-08T17:20:40.53882,nan_BUE500197300,,,,
1440.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-09T00:35:39.951186,nan_BUE500197300,,,,
1497.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-09T07:35:40.137533,nan_BUE500197300,,,,
1555.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-09T14:50:41.855421,nan_BUE500197300,,,,
1612.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-09T22:05:39.81967,nan_BUE500197300,,,,
1669.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-10T04:54:40.281248,nan_BUE500197300,,,,
1726.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-10T11:50:40.588256,nan_BUE500197300,,,,
1783.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-10T19:05:53.947767,nan_BUE500197300,,,,
1845.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-11T01:20:43.075702,nan_BUE500197300,,,,
1898.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-11T07:51:07.610921,nan_BUE500197300,,,,
1953.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-11T14:50:40.033158,nan_BUE500197300,,,,
2008.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-11T21:35:40.316593,nan_BUE500197300,,,,
2074.0,09/12,Henn Y Cia S.R.L.,39584-0-1,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-12T03:35:40.543948,nan_BUE500197300,,,,
2129.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-12T10:35:38.748017,nan_BUE500197300,,,,
2184.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-12T17:20:41.322379,nan_BUE500197300,,,,
2240.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-12T22:35:38.898564,nan_BUE500197300,,,,
2295.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-13T05:22:41.416365,nan_BUE500197300,,,,
2349.0,09/12,Henn Y Cia S.R.L.,39584-0-2,BUE500197300,nan,30.0,                    ,TRP 17HS,En curso,9:00 ,http://dassa.mqbic.com/NewTallyExpoConsumo.php?id=6052,2025-12-13T12:05:40.209157,nan_BUE500197300,,,,
